MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,Price
5.1782,2.2,4.6568,1.564,961.0,8.0578,39.6132,-117.8169,1.9584
15.0,30.7,7.5901,1.8145,1686.0,1.8719,32.8234,-115.2675,5.5
6.2922,29.0,5.7416,1.9904,597.0,4.2596,34.4516,-118.6634,2.9055
1.5582,12.2,4.0,0.837,50.0,3.0228,32.8344,-121.5943,1.262
7.0428,22.9,7.81,1.5469,1873.0,2.1345,34.3042,-124.0512,3.6884
5.6333,34.3,5.8873,1.6344,170.0,2.9466,33.0837,-122.6577,3.4956
9.7168,38.1,5.5059,1.2423,185.0,1.7209,37.2654,-117.6731,4.7697
6.7121,1.0,5.8558,1.6119,472.0,2.3674,32.768,-122.8154,3.3134
4.1244,48.8,3.3587,0.7087,1601.0,2.9483,36.9895,-119.4438,1.3255
2.1499,9.4,4.4447,1.216,1157.0,1.6154,41.039,-117.161,0.7577
3.9534,12.9,5.5072,1.1298,999.0,3.6787,39.6115,-121.2636,1.8636
2.6904,14.4,5.1107,0.8187,295.0,2.0432,41.4676,-117.4744,1.1116
3.1635,2.9,8.0449,2.6743,291.0,1.6809,34.6531,-118.3987,1.6839
6.3799,7.3,5.9348,1.9386,570.0,1.95,37.5453,-119.8911,3.4923
12.2062,51.3,7.2098,2.4813,354.0,7.1734,35.5265,-115.0789,5.5
5.6792,17.1,5.5188,1.6187,982.0,1.3618,37.1913,-117.2334,2.7387
2.1869,6.9,7.6126,2.1813,925.0,3.5767,37.7922,-120.7137,0.6533
5.8519,6.5,6.2951,1.648,729.0,2.2241,32.8438,-116.0552,2.998
9.1887,37.7,5.5268,0.9682,32.0,2.6116,34.7159,-116.7499,4.7482
3.1085,44.6,5.4734,1.0282,459.0,3.8251,39.1953,-116.1873,0.9254
4.1354,14.1,3.5911,0.7466,362.0,3.7506,39.8428,-117.77,1.2657
4.5214,2.1,6.5138,2.1367,477.0,2.2881,37.9098,-120.5166,2.0307
2.7984,12.4,5.4196,1.0004,190.0,1.7452,35.0729,-120.8399,1.4935
6.6125,3.9,4.496,1.5043,107.0,3.853,36.3483,-117.6314,3.5087
4.168,6.3,7.7129,1.9634,641.0,3.747,33.4123,-123.1255,1.7711
5.7645,23.0,2.9996,0.8792,283.0,2.6805,41.5552,-115.8909,2.495
2.6314,12.7,4.655,0.8009,717.0,3.5851,40.7524,-120.6115,0.7899
3.4471,27.3,7.5554,1.5398,206.0,2.5135,33.1232,-117.8811,1.8386
6.9132,13.9,6.131,2.095,1662.0,2.158,34.0817,-119.2598,3.8772
3.5834,49.0,5.4043,1.0983,1098.0,3.0089,38.0204,-119.0471,1.4827
12.6313,47.2,6.002,1.2562,543.0,3.6973,34.7081,-116.7509,5.5
3.5262,29.9,5.8588,1.1104,326.0,3.3997,41.3768,-117.92,1.627
5.1285,19.1,2.4667,0.5,946.0,3.6828,39.6781,-121.8718,2.2772
7.8425,20.4,4.8015,0.9442,597.0,2.2161,35.0963,-123.7206,3.5961
1.9136,22.0,8.733,2.4319,512.0,5.6562,32.558,-115.6775,0.4996
1.5582,38.1,4.1814,1.008,1145.0,2.6197,40.0948,-115.2086,0.4636
1.7943,24.0,4.8634,1.2681,1680.0,2.8646,36.5289,-122.7728,0.6007
9.5596,44.7,4.4168,0.7706,115.0,1.7728,38.6026,-121.2505,4.4703
3.2184,49.1,5.326,1.6533,141.0,2.78,35.2263,-121.5354,1.8245
15.0,18.1,4.3338,1.3297,185.0,3.7169,33.8573,-114.6568,5.5
3.1946,29.6,6.4735,0.999,90.0,4.0755,38.9155,-122.3498,1.436
5.0065,5.8,5.8946,1.3363,379.0,5.6113,36.7781,-122.7513,2.4973
11.3052,11.2,7.0471,1.154,735.0,3.6991,34.7341,-122.5907,5.5
14.9342,22.1,3.3981,1.0481,395.0,3.3561,33.8075,-116.8364,5.5
15.0,11.5,4.8193,1.4335,236.0,2.513,38.0146,-115.1758,5.5
9.2537,45.7,5.0486,1.668,1244.0,2.3055,39.3927,-120.3696,4.3033
8.2849,9.1,6.4113,1.2648,464.0,4.4287,35.1969,-123.0712,4.296
6.395,24.2,3.9136,0.9442,568.0,4.3948,39.4839,-118.3499,2.5301
7.1493,31.9,7.3313,1.3702,1280.0,1.9527,34.2397,-122.2957,4.1544
3.2197,36.3,7.8728,1.7655,357.0,4.0118,35.7149,-123.8264,1.0981
2.7431,20.5,3.5223,0.8962,3166.0,3.8968,39.5764,-115.1946,0.6849
4.4726,45.3,4.5183,0.7259,258.0,1.9241,38.7714,-115.3562,1.964
4.0466,30.0,4.4361,1.2997,2975.0,3.7292,35.07,-114.2529,1.9634
3.4146,23.4,10.7648,2.7844,152.0,1.9742,33.6603,-119.523,1.5996
6.8062,4.4,4.6402,1.4653,677.0,1.1369,32.9035,-121.413,3.7188
7.9501,24.7,8.8553,1.8096,212.0,2.8178,40.4602,-116.4173,3.7467
4.7258,42.9,2.9667,0.981,1236.0,3.3305,33.2138,-122.6048,2.5777
10.8756,32.3,3.5207,1.2313,250.0,2.869,33.591,-121.9454,5.1098
2.2591,43.4,4.1268,1.3778,540.0,9.4578,34.7583,-121.8153,0.4309
3.9901,26.2,3.8086,1.1638,210.0,3.4957,36.7339,-114.508,1.4777
2.9151,7.0,4.9642,1.5512,1030.0,3.1863,40.003,-116.8369,1.1143
1.4624,1.7,4.0824,1.0808,209.0,3.5674,34.8511,-123.0962,0.5077
4.2648,16.5,3.8613,0.726,2172.0,2.518,37.6633,-123.5251,1.6457
4.166,36.6,7.8169,2.231,149.0,4.357,33.3585,-115.6504,1.4466
11.1125,41.3,7.9476,2.3251,105.0,3.4709,36.9129,-116.0761,5.5
6.5436,16.1,7.3986,2.5679,1045.0,3.4078,34.1876,-117.4546,2.8775
2.4242,26.3,6.548,1.6911,223.0,2.3405,34.5063,-122.4409,0.9526
13.6325,22.5,5.6855,1.1614,401.0,1.6068,35.9849,-119.457,5.5
9.3243,21.9,4.5059,1.292,292.0,2.4582,39.7328,-118.1714,4.0634
6.3551,12.8,3.5937,1.243,109.0,3.3637,39.5679,-114.7126,2.9564
3.9122,8.0,6.226,1.1546,374.0,2.5146,36.4422,-122.7211,2.0798
2.5202,11.0,3.1527,0.6785,1429.0,3.376,33.6274,-119.0878,1.2558
3.5847,3.8,3.5122,0.9075,1100.0,2.7375,35.1666,-122.8436,1.3238
8.6128,11.1,7.8058,1.4366,509.0,3.5688,37.3009,-119.8396,4.2587
13.8842,1.5,9.3013,1.4365,1227.0,2.0325,40.7594,-122.3986,5.5
11.3129,33.0,6.2866,1.3667,140.0,3.2451,41.6984,-115.72,5.5
3.3424,17.1,7.7129,2.4918,291.0,2.3248,38.556,-121.8253,1.7113
2.2893,50.6,5.0083,0.7948,599.0,1.6237,35.8315,-120.1204,0.9012
4.877,10.9,2.8247,0.666,354.0,2.8121,39.0878,-120.2182,2.4225
1.5511,18.6,6.7243,2.0337,315.0,5.554,35.6942,-115.4039,0.6237
5.4407,19.2,6.6386,2.2613,121.0,1.6763,38.442,-116.5431,2.2553
4.1019,1.4,5.6433,1.9588,50.0,3.1511,34.8158,-123.8955,1.5395
3.3885,43.8,5.0152,1.1755,914.0,4.1331,35.0364,-123.7956,0.9995
1.7215,2.6,7.4244,2.5249,515.0,7.5384,33.2146,-118.7124,1.0044
6.0992,48.9,3.5285,0.5543,994.0,2.4666,36.4913,-120.009,2.4807
3.2556,46.5,3.9524,1.1825,261.0,2.3331,38.3727,-121.6064,1.92
2.2212,28.3,3.4838,0.9704,198.0,1.8839,39.9936,-116.1775,0.5113
0.7998,28.7,5.6699,1.1334,406.0,4.7408,40.1983,-123.1493,0.2
4.4083,34.3,3.3242,0.8359,948.0,2.1234,41.9282,-114.2724,1.9787
12.9792,20.7,4.1315,0.7268,320.0,2.5903,33.3337,-124.2469,5.5
12.143,34.0,4.0885,1.326,899.0,1.4339,37.1848,-123.2586,5.5
3.4067,3.3,4.9788,1.1032,147.0,4.2784,37.4531,-121.2312,1.6392
3.1226,3.8,2.5253,0.695,343.0,4.7746,40.1431,-119.1539,0.7428
5.9374,24.3,5.6744,1.0314,376.0,4.2136,35.0304,-122.2306,3.0519
2.462,29.0,7.9946,1.5288,1375.0,1.5807,33.159,-116.7697,1.48
5.3713,46.3,5.771,2.0106,497.0,3.83,35.4807,-120.7458,2.335
7.0968,6.3,8.5826,2.5801,2312.0,1.5387,41.8473,-124.0953,3.2626
9.3573,43.0,8.168,2.7967,105.0,3.0747,41.0447,-115.2839,4.6873
4.2203,11.7,7.0555,1.4758,459.0,3.261,36.2548,-114.5894,2.1632
3.9661,21.1,5.6494,1.0333,483.0,3.401,40.8246,-118.0051,0.9551
2.6464,17.1,5.545,1.3897,750.0,3.7205,32.8112,-116.0314,1.5403
2.7288,21.4,7.0276,1.7494,179.0,2.9945,35.4849,-123.2283,1.6058
3.9123,8.7,4.7167,0.8725,2174.0,1.3703,39.4047,-121.6774,1.5513
5.5869,26.7,1.735,0.5147,409.0,3.7212,34.6038,-121.0851,2.5481
7.7535,41.9,6.484,1.4418,136.0,3.1238,34.3847,-114.4121,3.8981
2.7679,23.5,3.2379,0.6064,397.0,2.0937,40.6872,-119.1217,0.4473
10.9749,26.0,3.5757,0.7738,295.0,1.6036,38.3516,-124.4222,5.2053
3.8088,44.3,5.5004,1.4451,6524.0,5.5623,41.8957,-120.508,0.4708
4.4246,37.0,5.3098,1.5679,1153.0,4.9161,33.7794,-124.4186,1.8476
2.8624,26.0,2.6758,0.6593,424.0,3.9844,35.8832,-122.003,0.9439
1.0465,14.1,5.831,1.4876,361.0,2.2921,35.4565,-119.7256,0.7378
7.6173,46.1,7.4323,1.3214,1044.0,1.0977,40.8613,-121.1044,3.3852
6.9734,30.4,3.2433,1.0798,1095.0,4.0791,34.9253,-124.1563,3.4041
3.7856,12.3,8.045,2.7011,22.0,3.4788,35.8579,-123.2785,2.0542
4.6655,14.7,2.3797,0.6822,767.0,2.5861,33.8569,-118.7157,2.6249
6.1078,42.0,9.7346,1.4945,415.0,4.7111,39.8663,-117.1961,3.2611
1.755,3.3,4.6775,1.2041,109.0,4.2173,34.7582,-120.2522,1.2583
3.2627,51.6,5.7912,1.5975,973.0,3.2234,33.149,-116.8194,1.1711
7.2179,7.6,1.7159,0.5987,3813.0,3.0466,36.6335,-122.785,3.0911
2.1116,41.6,5.3757,1.8773,704.0,3.066,36.2189,-123.2184,0.613
5.3449,21.1,5.957,1.9153,1212.0,3.9431,34.1873,-115.6857,3.4606
1.9859,26.1,5.3277,0.8672,2451.0,2.1319,33.7692,-120.9383,1.0599
5.929,45.9,4.3738,1.49,176.0,3.5623,41.0173,-119.9614,2.882
4.3869,22.1,3.6069,0.983,63.0,2.0787,33.1445,-114.5504,2.3996
1.7005,28.4,7.7611,2.4073,778.0,5.1275,33.4435,-120.0468,0.2
9.0146,3.5,5.5616,1.2872,315.0,3.7168,34.8279,-124.4634,4.1972
2.8842,1.1,8.5815,1.8359,102.0,2.2812,41.552,-114.6513,1.1239
2.7562,13.5,4.447,1.0791,373.0,3.1026,33.3112,-124.3518,1.2501
5.0548,35.7,4.6304,0.8306,835.0,2.135,40.2521,-117.546,2.3025
8.9279,7.2,7.1312,1.5789,348.0,5.483,40.9745,-121.1096,4.1116
2.4364,6.8,2.2541,0.7247,184.0,5.7497,36.0897,-119.5609,0.2
4.6507,22.0,3.0731,0.5,323.0,3.9689,35.292,-118.7535,2.0002
5.7967,34.0,7.695,1.3864,396.0,5.5994,38.9351,-120.2112,2.3175
6.7928,37.3,3.1561,0.5524,59.0,3.1922,39.175,-116.3691,3.438
4.9822,10.1,1.8619,0.5,350.0,4.0772,39.9098,-114.7276,2.1335
3.5959,5.1,9.2371,3.2274,105.0,4.9032,40.3904,-123.5927,1.3953
2.7277,49.0,2.7124,0.5009,780.0,2.9973,35.0498,-116.0973,1.1684
4.7194,14.3,5.8682,1.051,85.0,3.0908,39.0261,-123.149,1.6575
2.3554,44.5,5.6382,1.8776,1111.0,4.3643,33.7816,-123.6571,1.1073
0.7766,45.0,1.0,0.5,268.0,3.8907,37.3519,-114.4638,0.2
5.8237,40.4,4.9654,0.7768,234.0,2.2207,38.3224,-119.3624,2.4944
7.7088,9.6,6.3968,1.9212,542.0,1.2527,34.0365,-122.8977,4.4412
1.0857,42.9,6.2086,1.7452,170.0,2.8005,33.2268,-118.5155,0.6714
2.4453,40.2,7.307,2.218,533.0,1.2985,34.3501,-121.736,1.1685
6.498,31.4,4.725,1.1761,194.0,2.021,36.4956,-119.6248,2.9977
15.0,18.2,6.925,2.4118,231.0,2.1176,40.9345,-117.9411,5.5
4.538,14.4,4.1213,0.6543,605.0,2.393,37.5532,-115.3727,2.1791
2.8956,7.2,2.6791,0.5274,129.0,4.1711,39.6107,-124.4676,0.9945
4.0159,27.0,2.9045,0.666,114.0,4.5497,34.1544,-122.2515,1.3874
10.2259,30.8,2.5758,0.6181,517.0,3.6821,33.5068,-123.4892,4.5934
3.0417,19.3,7.5192,2.5135,393.0,3.869,34.7764,-123.4805,1.2181
2.7745,25.2,2.4709,0.6474,478.0,3.9057,35.4819,-114.5693,1.0132
3.3547,19.5,6.0481,0.9618,560.0,1.1066,37.707,-114.6711,1.6878
2.5295,33.7,4.9682,1.1505,427.0,3.0164,40.8718,-116.6323,0.8138
4.824,47.0,5.2947,1.2352,741.0,1.4644,36.5479,-117.7478,2.3012
11.8794,9.4,8.2272,2.8227,445.0,3.6827,37.4286,-115.5963,5.5
5.4404,20.5,4.6231,1.2475,54.0,1.3005,32.5438,-123.8867,3.2027
3.852,8.2,6.7232,1.8632,70.0,2.795,32.8165,-123.2454,2.4504
3.7619,32.9,5.5751,1.6316,2774.0,3.7401,33.2958,-121.1703,1.7018
1.7543,38.2,5.196,1.5796,403.0,1.9211,39.1404,-115.7588,0.6797
7.6131,48.5,10.0999,2.7978,1043.0,4.4136,37.1188,-119.5416,3.6739
4.2772,15.2,2.6173,0.5168,286.0,3.679,34.3331,-119.2125,2.023
4.0217,49.5,8.0783,2.6239,381.0,3.4985,38.1297,-122.0927,2.0089
15.0,4.2,6.8128,2.0195,256.0,3.9717,37.6738,-117.6919,5.5
5.3615,31.8,4.541,1.3549,4750.0,2.6021,33.3436,-115.1777,2.4551
2.8546,3.9,8.7586,3.0595,520.0,3.1924,38.5839,-121.0401,1.3347
3.4701,46.6,1.8038,0.5601,236.0,3.0163,39.788,-117.9985,0.7029
8.9269,28.0,4.4565,1.4075,77.0,2.9891,35.2223,-121.0145,4.3819
4.7969,35.1,3.083,1.0491,2904.0,2.296,39.0311,-116.1764,1.427
1.8909,43.4,6.3242,1.1398,343.0,1.8276,34.3973,-119.5129,0.8818
7.7799,8.7,3.2739,0.817,849.0,2.6255,39.6889,-120.9356,3.4739
3.0015,3.0,6.3661,1.6941,950.0,2.5682,41.1619,-120.0895,0.7334
13.7905,45.8,5.1271,1.1067,254.0,2.2374,36.6977,-123.5421,5.5
8.568,17.1,4.5413,1.4436,790.0,4.2242,34.8239,-115.4058,4.0471
3.4267,7.6,6.2773,1.8988,220.0,1.8797,36.2922,-114.4403,1.988
9.666,24.9,4.9628,1.4599,150.0,2.805,34.8757,-119.4872,4.6475
4.6679,31.5,3.3227,1.1611,1293.0,4.79,32.5118,-122.176,2.0891
7.4757,2.6,11.1027,2.2414,344.0,4.3217,38.6793,-117.5211,3.619
5.9945,15.0,4.5257,1.3445,678.0,4.8867,32.904,-119.75,2.6626
2.6971,2.7,1.0648,0.5,608.0,2.3719,34.4987,-121.8508,0.7023
3.0461,22.4,3.8158,0.8112,764.0,4.1112,39.3633,-124.0965,0.9974
8.3143,46.7,2.9654,0.5401,85.0,1.9637,38.8244,-115.1581,4.1178
3.6661,51.1,7.1523,2.3544,225.0,2.6903,33.1966,-116.1343,1.6128
3.5177,33.5,6.1433,1.6531,292.0,2.7935,38.7705,-115.7954,1.4705
2.5267,9.2,6.2974,1.9836,176.0,2.3861,41.3405,-119.8817,0.9861
5.7786,47.2,4.76,1.2332,620.0,2.5994,33.2078,-116.5908,3.182
15.0,27.3,4.9413,0.9586,1322.0,2.4661,36.449,-118.3971,5.5
2.3619,8.8,4.7581,1.0349,1549.0,2.028,39.4296,-120.5649,0.9671
4.5473,48.0,5.3376,1.2079,287.0,4.2315,38.8434,-115.6512,1.8495
10.4576,39.6,7.1707,2.4709,540.0,2.7927,34.6519,-114.013,5.0457
4.2726,38.3,6.1722,0.9328,630.0,3.2562,34.0491,-115.0575,1.7495
5.8792,37.2,6.5002,2.2564,751.0,3.2076,39.9503,-116.35,2.4711
2.3692,11.2,6.4991,2.2493,168.0,3.0707,41.5843,-116.6512,0.9621
5.7949,11.8,7.2689,2.5385,2491.0,3.1178,39.792,-117.6724,2.4723
4.0057,36.1,6.0763,1.4906,1019.0,2.6587,41.6504,-115.537,2.0184
8.0965,12.2,6.2177,2.1312,1046.0,5.2982,38.2475,-119.3226,3.8365
9.1379,23.4,7.8776,1.8049,1344.0,4.0727,41.3264,-122.5918,4.4581
15.0,40.9,4.1699,0.6474,688.0,3.0263,39.0591,-116.4355,5.5
6.3457,41.0,3.7885,0.7383,144.0,2.5122,41.1344,-114.8452,3.2522
5.4492,24.1,3.1282,1.0606,351.0,2.8647,34.0351,-120.9158,2.6971
5.0361,41.4,5.8658,0.896,77.0,3.5504,40.2479,-116.2787,2.2902
3.6259,43.8,1.7925,0.5,611.0,5.4738,34.3691,-121.6259,1.5869
5.4909,34.4,6.4243,1.0608,341.0,1.7346,32.7606,-114.6027,2.9663
3.7538,12.6,5.2816,1.0948,387.0,3.9115,37.4171,-117.3237,1.3
4.9584,15.0,7.7693,1.3023,1345.0,4.7147,35.5234,-118.5226,2.6877
9.8805,17.1,4.1562,1.3379,255.0,1.6575,32.9135,-116.3114,4.843
2.45,7.0,5.0934,1.3661,314.0,2.7942,41.8129,-115.9611,0.564
8.8811,14.9,7.7444,2.5589,412.0,1.9624,38.8314,-115.1301,4.2962
9.8776,11.7,8.2663,2.378,64.0,3.5687,41.0672,-115.0382,4.5512
4.1752,24.2,4.1397,1.4249,309.0,2.603,41.9913,-123.9467,1.6495
1.2547,47.3,5.8636,1.4775,34.0,2.8518,36.2237,-123.2095,0.4876
3.1121,6.3,6.0888,1.6911,225.0,2.5487,34.92,-115.8264,2.011
9.7591,37.7,6.2473,1.6572,949.0,4.0071,34.2469,-114.5665,4.83
4.4206,36.1,4.9748,1.2281,631.0,3.2924,37.3943,-121.2694,1.6684
2.4606,5.9,8.0628,2.5736,223.0,3.2949,38.2578,-124.4097,0.888
3.3106,48.1,1.7206,0.5,420.0,3.2035,36.988,-121.1116,1.147
7.4214,30.0,4.6577,1.4451,138.0,3.7773,36.1789,-120.4799,3.3601
6.2217,19.6,6.3959,1.9653,402.0,2.7053,34.0986,-116.5091,2.9928
3.8831,39.6,6.4144,1.2073,7558.0,5.9317,36.6977,-124.0004,0.4705
3.5963,14.1,8.2055,2.2978,2555.0,1.8332,33.3098,-122.2673,1.9211
3.5429,36.4,7.8965,1.4998,425.0,1.5063,40.718,-115.1133,1.5178
2.5768,3.0,4.9289,1.3144,473.0,1.4572,32.9456,-122.8744,1.2003
11.8133,43.8,8.0997,2.3124,151.0,1.3076,36.1161,-116.5279,5.5
3.6936,23.9,4.0719,1.4229,181.0,3.9325,33.4513,-120.7062,1.9662
9.3026,33.5,7.3618,1.1492,580.0,3.7455,39.8623,-117.5421,4.2572
11.1651,12.3,9.121,1.5346,239.0,4.8701,35.471,-123.7246,5.5
8.1579,35.5,7.9299,1.3116,996.0,1.9686,33.5745,-121.4911,4.8913
3.4592,40.4,5.7115,1.3118,1939.0,4.0478,37.5492,-120.0397,1.4049
5.7101,25.1,4.8364,1.5202,563.0,3.0732,41.2046,-115.4993,2.2713
4.4171,32.5,2.4428,0.7788,447.0,3.2112,41.1321,-118.5833,1.7428
2.6059,24.3,6.1211,1.8204,75.0,3.8584,34.8717,-124.0251,0.8334
5.4446,46.6,3.2696,1.0769,852.0,2.22,39.3368,-116.0804,2.0639
2.2091,26.4,3.9137,0.8398,129.0,8.4562,32.7877,-123.9275,0.2
9.1395,43.9,3.1185,0.5228,266.0,5.1179,33.7526,-114.6892,4.0524
3.3914,41.9,4.5792,0.7401,1053.0,2.4286,37.245,-122.277,1.0811
5.0566,21.9,5.4441,1.7444,1130.0,1.942,34.6732,-119.3768,2.6832
5.312,12.7,6.0472,1.7905,253.0,2.9004,40.0835,-123.741,2.167
3.8369,21.7,4.299,1.2455,268.0,3.2314,41.3452,-118.602,1.5559
6.3727,43.1,7.6386,1.6647,200.0,4.6009,32.5412,-119.2791,3.3826
3.3705,12.6,5.0836,1.1488,122.0,1.8823,34.7127,-120.1924,2.1336
7.5593,27.7,3.9246,1.3407,214.0,3.3676,36.6758,-124.1265,3.4188
1.9985,42.1,5.9526,0.9688,80.0,1.6297,37.8493,-115.2712,1.0536
4.8347,19.0,9.4271,2.8729,799.0,3.5771,41.2011,-116.0723,2.1909
14.3444,33.8,6.1703,1.3077,599.0,2.8777,40.9729,-117.8532,5.5
2.4591,13.5,4.7743,0.7534,707.0,6.5187,38.5531,-118.4916,0.846
2.9843,6.6,2.4451,0.7299,155.0,1.6187,34.9452,-117.2031,1.8884
6.1003,41.5,5.0612,1.0941,122.0,5.1978,39.9412,-122.9881,1.998
4.9916,6.0,5.9699,1.7577,426.0,1.5196,34.4252,-114.7072,2.4468
5.5311,14.8,4.7248,1.3774,430.0,1.7667,41.6691,-121.5109,2.7734
6.0105,44.6,2.1692,0.5574,348.0,1.536,32.5555,-117.6069,3.2102
6.559,18.7,3.7989,1.1605,302.0,3.3206,37.9128,-118.1291,2.9403
8.7217,50.6,8.4091,2.2386,2232.0,1.8786,33.3398,-117.8156,4.2202
5.731,51.0,8.368,1.7349,618.0,1.7518,36.3722,-115.271,3.1436
3.8777,14.7,3.7267,1.1062,2895.0,3.258,38.5319,-121.3929,0.7658
6.7096,3.1,6.8455,1.8334,1435.0,3.5992,39.0512,-116.636,3.2492
14.0122,37.0,3.1429,0.5,2216.0,3.0524,39.9629,-118.2169,5.5
4.1389,24.0,8.3086,2.7446,138.0,2.8154,38.1366,-123.7014,1.8283
2.4975,6.1,5.9905,1.5523,730.0,6.2436,34.8875,-120.1514,1.0329
8.7081,37.1,7.3993,2.3953,262.0,3.1846,40.9479,-115.7015,3.8961
4.1694,2.6,2.0698,0.6759,76.0,4.1465,40.2055,-121.1889,1.5821
1.217,45.4,6.8553,1.6384,1801.0,3.1809,34.0205,-119.4362,0.4319
7.4518,8.1,5.4847,1.3796,301.0,1.9364,40.3519,-119.3693,3.7608
3.2505,7.5,7.2039,1.6796,140.0,3.7433,41.7401,-118.0109,1.3256
4.2447,10.0,7.3297,1.7583,267.0,2.311,38.5536,-115.2178,1.4904
5.4695,50.0,5.6316,1.853,182.0,2.8968,35.1771,-122.6778,2.2079
5.0244,36.4,4.2983,1.3223,202.0,3.3945,38.2626,-119.2015,1.8535
6.8598,41.9,7.0594,1.2375,323.0,1.3819,35.7541,-120.0452,3.6784
3.4512,21.3,5.3797,1.4636,2277.0,1.5781,38.9215,-121.3928,1.5789
6.0974,18.2,3.7544,1.311,207.0,4.3223,37.6756,-114.8441,3.1621
3.8354,13.0,3.6597,0.9849,2120.0,2.3037,41.3302,-124.4142,1.0721
6.9817,25.5,2.5457,0.782,943.0,2.3478,38.3701,-123.2179,3.531
6.4832,29.1,4.4794,1.3609,600.0,3.211,34.5328,-116.7999,2.5138
2.5567,33.2,7.7054,1.6957,852.0,2.5747,39.3885,-121.7339,1.0726
8.5985,14.1,5.8557,1.3138,409.0,3.5503,35.3583,-116.9066,4.271
3.2492,49.4,4.4405,1.3091,1460.0,2.9434,35.0877,-115.7613,1.4233
7.2778,9.7,7.1097,1.7774,711.0,3.2526,36.2219,-121.8265,3.4536
5.5866,50.2,3.835,1.0129,76.0,2.2688,32.614,-122.4846,2.8642
13.503,1.8,5.6907,1.665,543.0,3.246,41.7068,-122.9743,5.5
3.9193,25.5,5.1407,1.5706,884.0,4.6741,37.5571,-122.3991,1.7787
3.6343,18.0,7.0583,1.442,302.0,2.3938,39.8482,-121.6946,1.7393
4.4298,23.9,2.3455,0.5,458.0,4.3324,34.9496,-115.3781,1.9965
3.7363,30.1,3.7996,0.7917,219.0,2.9428,39.5929,-116.415,1.4368
7.2425,23.2,2.2235,0.5592,102.0,4.0301,37.8881,-124.4806,3.1076
1.6993,22.2,4.9808,1.0879,86.0,3.163,36.5294,-115.3217,0.867
2.3816,38.4,7.9229,2.089,87.0,2.9643,41.7214,-123.6725,1.3625
2.3616,36.0,4.4891,0.7214,788.0,3.4552,37.1915,-117.6197,0.4525
7.9263,43.5,4.4786,1.1284,33.0,4.8814,38.7459,-122.9095,3.0429
12.508,13.7,7.2434,1.6196,207.0,3.3017,32.6458,-123.8461,5.5
4.2094,32.1,7.6371,1.9622,188.0,3.6379,35.3638,-116.5224,1.9435
4.05,30.8,5.3229,1.2482,304.0,2.5925,40.9426,-119.5944,1.7299
4.6741,19.9,6.8694,1.4209,63.0,5.6314,39.7101,-118.2098,1.8719
8.9991,25.8,3.3461,1.107,604.0,3.8812,37.5992,-120.0338,4.2791
2.5692,17.0,8.2559,1.5435,113.0,3.099,41.0515,-123.7947,0.992
5.1708,8.2,9.7974,2.8047,1252.0,2.8603,37.1191,-116.734,2.167
8.0455,11.9,6.5424,2.1912,217.0,4.4423,37.8818,-115.8863,3.4915
6.0536,6.4,1.3313,0.5,367.0,2.3573,36.1305,-124.0651,2.7836
5.0216,35.8,4.3835,1.4259,405.0,1.4723,38.3904,-120.555,1.9675
8.1713,34.7,6.7257,1.1768,515.0,3.0924,35.5305,-118.6482,4.0071
0.8852,49.5,4.657,1.1585,419.0,4.8356,36.1622,-118.1456,0.2
6.731,38.2,8.0444,1.942,263.0,5.6776,41.6801,-118.4294,2.6782
3.0269,3.7,6.6763,1.0123,569.0,2.878,33.5574,-117.2241,1.6897
1.4942,46.1,4.087,0.9754,643.0,3.057,33.4999,-114.3484,0.2
6.0904,45.0,5.5645,1.2454,188.0,3.6981,32.9115,-120.3988,2.7135
10.2185,23.6,3.7123,1.0542,618.0,2.7027,35.5404,-118.6555,4.6036
4.1269,30.9,5.1348,1.7339,1328.0,3.6935,36.2832,-117.1597,1.9867
7.9385,50.8,4.3908,0.734,817.0,2.9033,33.3979,-118.2795,4.5578
11.7914,28.1,7.8495,1.6915,1025.0,4.5021,37.7167,-120.4391,5.3114
9.8646,47.2,9.732,2.3241,479.0,4.0116,38.0414,-117.9472,4.6599
11.9889,5.2,2.6376,0.6358,158.0,4.1541,39.6348,-117.6738,5.3194
6.9956,10.7,1.6536,0.5043,180.0,2.7673,41.7717,-118.3578,3.0719
4.6892,23.5,5.0097,1.1957,556.0,6.4907,38.3838,-122.3463,1.544
1.714,30.8,2.4632,0.5,1036.0,3.6458,33.5607,-119.1872,0.6872
3.8665,42.6,5.5924,1.6331,6541.0,3.3165,33.341,-115.2143,1.459
2.7022,51.4,6.9979,2.2881,1077.0,2.2158,39.8867,-115.3797,0.6659
15.0,20.8,8.4883,2.1457,125.0,2.8898,38.6782,-116.6167,5.5
4.0328,3.4,5.9028,1.5715,187.0,3.1448,34.0382,-117.1794,1.5185
4.8255,41.9,5.1137,0.9337,3938.0,2.1923,34.9069,-122.8906,1.962
6.2394,31.8,1.5432,0.5,326.0,2.6727,39.6273,-119.6756,2.5849
4.6005,11.1,5.5524,1.094,423.0,2.8114,37.8785,-123.335,2.0757
12.3917,26.2,5.6426,1.3325,154.0,3.0721,38.0575,-115.9185,5.5
3.0846,38.9,6.7779,2.2749,1930.0,1.4843,34.4951,-121.444,1.3478
5.0368,40.3,4.083,1.0385,665.0,2.8459,38.4761,-116.4479,2.0957
